;Produced by Yue Chen, @LANL, on Oct 23, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 6112    1273.3125      3.40
 6113    1273.5208      3.40
 6114    1273.7292      3.40
 6115    1273.9375      3.40
 6116    1274.1458      3.40
 6117    1274.3542      3.40
 6118    1274.5625      3.40
 6119    1274.7708      3.40
 6120    1274.9792      3.30
 6121    1275.1875      3.30
 6122    1275.3958      3.30
 6123    1275.6042      3.30
 6124    1275.8125      3.30
 6125    1276.0208      3.30
 6126    1276.2292      3.30
 6127    1276.4375      3.40
 6128    1276.6458      3.40
 6129    1276.8542      3.40
 6130    1277.0625      3.40
 6131    1277.2708      3.40
 6132    1277.4792      3.40
 6133    1277.6875      3.40
 6134    1277.8958      3.30
 6135    1278.1042      3.40
 6136    1278.3125      3.40
 6137    1278.5208      3.40
 6138    1278.7292      3.40
 6139    1278.9375      3.40
 6140    1279.1458      3.40
 6141    1279.3542      3.40
 6142    1279.5625      3.40
 6143    1279.7708      3.40
 6144    1279.9792      3.40
 6145    1280.1875      3.40
 6146    1280.3958      3.30
 6147    1280.6042      3.40
 6148    1280.8125      3.30
 6149    1281.0208      3.30
 6150    1281.2292      3.30
 6151    1281.4375      3.40
 6152    1281.6458      3.40
 6153    1281.8542      3.40
 6154    1282.0625      3.40
 6155    1282.2708      3.50
 6156    1282.4792      3.50
 6157    1282.6875      3.50
 6158    1282.8958      3.50
 6159    1283.1042      3.40
 6160    1283.3125      3.40
 6161    1283.5208      3.50
 6162    1283.7292      3.40
 6163    1283.9375      3.40
 6164    1284.1458      3.40
 6165    1284.3542      3.40
 6166    1284.5625      3.40
 6167    1284.7708      3.40
 6168    1284.9792      3.50
 6169    1285.1875      3.50
 6170    1285.3958      3.50
 6171    1285.6042      3.50
 6172    1285.8125      3.50
 6173    1286.0208      3.50
 6174    1286.2292      3.50
 6175    1286.4375      3.50
 6176    1286.6458      3.50
 6177    1286.8542      3.50
 6178    1287.0625      3.50
 6179    1287.2708      3.50
 6180    1287.4792      3.40
 6181    1287.6875      3.40
 6182    1287.8958      3.40
 6183    1288.1042      3.40
 6184    1288.3125      3.40
 6185    1288.5208      3.40
 6186    1288.7292      3.50
 6187    1288.9375      3.40
 6188    1289.1458      3.40
 6189    1289.3542      3.40
 6190    1289.5625      3.40
 6191    1289.7708      3.40
 6192    1289.9792      3.40
 6193    1290.1875      3.40
 6194    1290.3958      3.40
 6195    1290.6042      3.40
 6196    1290.8125      3.40
 6197    1291.0208      3.30
 6198    1291.2292      3.30
 6199    1291.4375      3.30
 6200    1291.6458      3.20
 6201    1291.8542      3.20
 6202    1292.0625      3.20
 6203    1292.2708      3.20
 6204    1292.4792      3.20
 6205    1292.6875      3.20
 6206    1292.8958      3.20
 6207    1293.1042      3.20
 6208    1293.3125      3.20
 6209    1293.5208      3.20
 6210    1293.7292      3.20
 6211    1293.9375      3.20
 6212    1294.1458      3.20
 6213    1294.3542      3.20
 6214    1294.5625      3.20
 6215    1294.7708      3.20
 6216    1294.9792      3.20
 6217    1295.1875      3.20
 6218    1295.3958      3.20
 6219    1295.6042      3.20
 6220    1295.8125      3.30
 6221    1296.0208      3.30
 6222    1296.2292      3.30
 6223    1296.4375      3.30
 6224    1296.6458      3.30
 6225    1296.8542      3.30
 6226    1297.0625      3.30
 6227    1297.2708      3.30
 6228    1297.4792      3.30
 6229    1297.6875      3.30
 6230    1297.8958      3.30
 6231    1298.1042      3.30
 6232    1298.3125      3.30
 6233    1298.5208      3.30
 6234    1298.7292      3.30
 6235    1298.9375      3.30
 6236    1299.1458      3.30
 6237    1299.3542      3.30
 6238    1299.5625      3.30
 6239    1299.7708      3.30
 6240    1299.9792      3.30
 6241    1300.1875      3.30
 6242    1300.3958      3.30
 6243    1300.6042      3.30
 6244    1300.8125      3.30
 6245    1301.0208      3.30
 6246    1301.2292      3.30
 6247    1301.4375      3.30
 6248    1301.6458      3.30
 6249    1301.8542      3.30
 6250    1302.0625      3.30
 6251    1302.2708      3.30
 6252    1302.4792      3.30
 6253    1302.6875      3.30
 6254    1302.8958      3.30
 6255    1303.1042      3.30
 6256    1303.3125      3.30
 6257    1303.5208      3.30
 6258    1303.7292      3.30
 6259    1303.9375      3.30
 6260    1304.1458      3.30
 6261    1304.3542      3.30
 6262    1304.5625      3.30
 6263    1304.7708      3.30
 6264    1304.9792      3.30
 6265    1305.1875      3.30
 6266    1305.3958      3.30
 6267    1305.6042      3.30
 6268    1305.8125      3.30
 6269    1306.0208      3.30
 6270    1306.2292      3.30
 6271    1306.4375      3.30
 6272    1306.6458      3.30
 6273    1306.8542      3.30
 6274    1307.0625      3.30
 6275    1307.2708      3.30
 6276    1307.4792      3.30
 6277    1307.6875      3.30
 6278    1307.8958      3.30
 6279    1308.1042      3.30
 6280    1308.3125      3.30
 6281    1308.5208      3.30
 6282    1308.7292      3.30
 6283    1308.9375      3.30
 6284    1309.1458      3.30
 6285    1309.3542      3.20
 6286    1309.5625      3.20
 6287    1309.7708      3.20
 6288    1309.9792      3.20
 6289    1310.1875      3.20
 6290    1310.3958      3.20
 6291    1310.6042      3.30
 6292    1310.8125      3.20
 6293    1311.0208      3.30
 6294    1311.2292      3.30
 6295    1311.4375      3.30
 6296    1311.6458      3.30
 6297    1311.8542      3.30
 6298    1312.0625      3.30
 6299    1312.2708      3.30
 6300    1312.4792      3.30
 6301    1312.6875      3.30
 6302    1312.8958      3.20
 6303    1313.1042      3.20
 6304    1313.3125      3.20
 6305    1313.5208      3.20
 6306    1313.7292      3.20
 6307    1313.9375      3.20
 6308    1314.1458      3.20
 6309    1314.3542      3.20
 6310    1314.5625      3.20
 6311    1314.7708       NaN
 6312    1314.9792       NaN
 6313    1315.1875      3.20
 6314    1315.3958      3.20
 6315    1315.6042      3.20
 6316    1315.8125      3.20
 6317    1316.0208      3.20
 6318    1316.2292      3.20
 6319    1316.4375      3.30
 6320    1316.6458      3.30
 6321    1316.8542      3.20
 6322    1317.0625      3.20
 6323    1317.2708      3.20
 6324    1317.4792      3.20
 6325    1317.6875      3.20
 6326    1317.8958      3.20
 6327    1318.1042      3.20
 6328    1318.3125      3.10
 6329    1318.5208      3.10
 6330    1318.7292      3.10
 6331    1318.9375      3.10
 6332    1319.1458      3.10
 6333    1319.3542      3.10
 6334    1319.5625      3.10
 6335    1319.7708      3.10
 6336    1319.9792      3.10
 6337    1320.1875      3.10
 6338    1320.3958      3.20
 6339    1320.6042      3.20
 6340    1320.8125      3.20
 6341    1321.0208      3.20
 6342    1321.2292      3.20
 6343    1321.4375      3.20
 6344    1321.6458      3.20
 6345    1321.8542      3.20
 6346    1322.0625      3.20
 6347    1322.2708      3.20
 6348    1322.4792      3.20
 6349    1322.6875      3.20
 6350    1322.8958      3.20
 6351    1323.1042      3.20
 6352    1323.3125      3.20
 6353    1323.5208      3.20
 6354    1323.7292      3.20
 6355    1323.9375      3.20
 6356    1324.1458      3.20
 6357    1324.3542      3.20
 6358    1324.5625      3.20
 6359    1324.7708      3.20
 6360    1324.9792      3.20
 6361    1325.1875      3.20
 6362    1325.3958      3.20
 6363    1325.6042      3.20
 6364    1325.8125      3.20
 6365    1326.0208      3.20
 6366    1326.2292      3.20
 6367    1326.4375      3.20
 6368    1326.6458      3.20
 6369    1326.8542      3.10
 6370    1327.0625      3.20
 6371    1327.2708      3.20
 6372    1327.4792      3.20
 6373    1327.6875      3.20
 6374    1327.8958      3.20
 6375    1328.1042      3.20
 6376    1328.3125      3.20
 6377    1328.5208      3.20
 6378    1328.7292      3.20
 6379    1328.9375      3.20
 6380    1329.1458      3.20
 6381    1329.3542      3.20
 6382    1329.5625      3.20
 6383    1329.7708      3.20
 6384    1329.9792      3.20
 6385    1330.1875      3.20
 6386    1330.3958      3.20
 6387    1330.6042      3.20
 6388    1330.8125      3.10
 6389    1331.0208      3.20
 6390    1331.2292      3.10
 6391    1331.4375      3.10
 6392    1331.6458      3.10
 6393    1331.8542      3.10
 6394    1332.0625      3.10
 6395    1332.2708      3.10
 6396    1332.4792      3.00
 6397    1332.6875      3.00
 6398    1332.8958      3.00
 6399    1333.1042      3.00
 6400    1333.3125      3.00
 6401    1333.5208      3.00
 6402    1333.7292      3.00
 6403    1333.9375      3.00
 6404    1334.1458      3.00
 6405    1334.3542      3.00
 6406    1334.5625      3.00
 6407    1334.7708      3.00
 6408    1334.9792      3.00
 6409    1335.1875      3.00
 6410    1335.3958      3.00
 6411    1335.6042      3.00
 6412    1335.8125      3.00
 6413    1336.0208      3.00
 6414    1336.2292      3.00
 6415    1336.4375      3.00
 6416    1336.6458      3.00
 6417    1336.8542      3.00
 6418    1337.0625      3.00
 6419    1337.2708      3.00
 6420    1337.4792      3.00
 6421    1337.6875      3.00
 6422    1337.8958      3.00
 6423    1338.1042      3.00
 6424    1338.3125      3.00
 6425    1338.5208      3.10
 6426    1338.7292      3.00
 6427    1338.9375      3.00
 6428    1339.1458      3.00
 6429    1339.3542      3.10
 6430    1339.5625      3.10
 6431    1339.7708      3.00
 6432    1339.9792      3.10
 6433    1340.1875      3.00
 6434    1340.3958      3.10
 6435    1340.6042      3.10
 6436    1340.8125      3.00
 6437    1341.0208      3.00
 6438    1341.2292      3.00
 6439    1341.4375      3.00
 6440    1341.6458      3.00
 6441    1341.8542      3.00
 6442    1342.0625      3.00
 6443    1342.2708      3.00
 6444    1342.4792      3.00
 6445    1342.6875      3.00
 6446    1342.8958      3.00
 6447    1343.1042      3.00
 6448    1343.3125      3.00
 6449    1343.5208      3.00
 6450    1343.7292      3.00
 6451    1343.9375      3.00
 6452    1344.1458      3.00
 6453    1344.3542      3.00
 6454    1344.5625      3.00
 6455    1344.7708      3.00
 6456    1344.9792      2.90
 6457    1345.1875      2.90
 6458    1345.3958      2.90
 6459    1345.6042      2.90
 6460    1345.8125      2.90
 6461    1346.0208      2.90
 6462    1346.2292      2.90
 6463    1346.4375      2.90
 6464    1346.6458      2.90
 6465    1346.8542      2.90
 6466    1347.0625      2.90
 6467    1347.2708      2.90
 6468    1347.4792      2.90
 6469    1347.6875      2.90
 6470    1347.8958      2.90
 6471    1348.1042      2.90
 6472    1348.3125      2.90
 6473    1348.5208      2.90
 6474    1348.7292      2.90
 6475    1348.9375      2.90
 6476    1349.1458      3.00
 6477    1349.3542      3.00
 6478    1349.5625      3.00
 6479    1349.7708      3.00
 6480    1349.9792      3.00
 6481    1350.1875      3.00
 6482    1350.3958      3.00
 6483    1350.6042      3.00
 6484    1350.8125      3.00
 6485    1351.0208      3.00
 6486    1351.2292      3.00
 6487    1351.4375      3.00
 6488    1351.6458      3.00
 6489    1351.8542      3.00
 6490    1352.0625      3.00
 6491    1352.2708      3.00
 6492    1352.4792      3.00
 6493    1352.6875      3.00
 6494    1352.8958      3.00
 6495    1353.1042      3.00
 6496    1353.3125      3.10
 6497    1353.5208      3.10
 6498    1353.7292      3.10
 6499    1353.9375      3.10
 6500    1354.1458      3.10
 6501    1354.3542      3.10
 6502    1354.5625      3.10
 6503    1354.7708      3.10
 6504    1354.9792      3.10
 6505    1355.1875      3.10
 6506    1355.3958      3.10
 6507    1355.6042      3.10
 6508    1355.8125      3.10
 6509    1356.0208      3.10
 6510    1356.2292      3.10
 6511    1356.4375      3.10
 6512    1356.6458      3.10
 6513    1356.8542      3.10
 6514    1357.0625      3.10
 6515    1357.2708      3.10
 6516    1357.4792      3.10
 6517    1357.6875      3.10
 6518    1357.8958      3.10
 6519    1358.1042      3.10
 6520    1358.3125      3.10
 6521    1358.5208      3.10
 6522    1358.7292      3.10
 6523    1358.9375      3.10
 6524    1359.1458      3.10
 6525    1359.3542      3.10
 6526    1359.5625      3.10
 6527    1359.7708      3.10
 6528    1359.9792      3.10
 6529    1360.1875      3.10
 6530    1360.3958      3.10
 6531    1360.6042      3.10
 6532    1360.8125      3.00
 6533    1361.0208      3.10
 6534    1361.2292      3.10
 6535    1361.4375      3.10
 6536    1361.6458      3.10
 6537    1361.8542      3.00
 6538    1362.0625      3.00
 6539    1362.2708      3.00
 6540    1362.4792      3.00
 6541    1362.6875      3.00
 6542    1362.8958      3.00
 6543    1363.1042      3.00
 6544    1363.3125      3.10
 6545    1363.5208      3.10
 6546    1363.7292      3.10
 6547    1363.9375      3.10
 6548    1364.1458      3.10
 6549    1364.3542      3.10
 6550    1364.5625      3.10
 6551    1364.7708      3.10
 6552    1364.9792      3.10
 6553    1365.1875      3.10
 6554    1365.3958      3.10
 6555    1365.6042      3.20
 6556    1365.8125      3.10
 6557    1366.0208      3.10
 6558    1366.2292      3.10
 6559    1366.4375      3.10
 6560    1366.6458      3.10
 6561    1366.8542      3.10
 6562    1367.0625      3.10
 6563    1367.2708      3.10
 6564    1367.4792      3.10
 6565    1367.6875      3.10
 6566    1367.8958      3.10
 6567    1368.1042      3.10
 6568    1368.3125      3.10
 6569    1368.5208      3.20
 6570    1368.7292      3.10
 6571    1368.9375      3.20
 6572    1369.1458      3.20
 6573    1369.3542      3.20
 6574    1369.5625      3.20
 6575    1369.7708      3.10
 6576    1369.9792      3.20
 6577    1370.1875      3.10
 6578    1370.3958      3.20
 6579    1370.6042      3.20
 6580    1370.8125      3.10
 6581    1371.0208      3.10
 6582    1371.2292      3.10
 6583    1371.4375      3.10
 6584    1371.6458      3.10
 6585    1371.8542      3.10
 6586    1372.0625      3.10
 6587    1372.2708      3.10
 6588    1372.4792      3.10
 6589    1372.6875      3.10
 6590    1372.8958      3.10
 6591    1373.1042      3.10
 6592    1373.3125      3.10
 6593    1373.5208      3.10
 6594    1373.7292      3.10
 6595    1373.9375      3.10
 6596    1374.1458      3.10
 6597    1374.3542      3.10
 6598    1374.5625      3.10
 6599    1374.7708      3.10
 6600    1374.9792      3.10
 6601    1375.1875      3.10
 6602    1375.3958      3.10
 6603    1375.6042      3.10
 6604    1375.8125      3.10
 6605    1376.0208      3.10
 6606    1376.2292      3.10
 6607    1376.4375      3.10
 6608    1376.6458      3.10
 6609    1376.8542      3.10
 6610    1377.0625      3.10
 6611    1377.2708      3.20
 6612    1377.4792      3.20
 6613    1377.6875      3.20
 6614    1377.8958      3.20
 6615    1378.1042      3.20
 6616    1378.3125      3.20
 6617    1378.5208      3.30
 6618    1378.7292      3.20
 6619    1378.9375      3.20
 6620    1379.1458      3.20
 6621    1379.3542      3.20
 6622    1379.5625      3.30
 6623    1379.7708      3.20
 6624    1379.9792      3.30
 6625    1380.1875      3.30
 6626    1380.3958      3.40
