;Produced by Yue Chen, @LANL, on Oct 24, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
13712    1713.9375      3.10
13713    1714.0625      3.10
13714    1714.1875      3.10
13715    1714.3125      3.00
13716    1714.4375      3.10
13717    1714.5625      3.10
13718    1714.6875      3.10
13719    1714.8125      3.10
13720    1714.9375      3.10
13721    1715.0625      3.10
13722    1715.1875      3.10
13723    1715.3125      3.10
13724    1715.4375      3.10
13725    1715.5625      3.10
13726    1715.6875      3.10
13727    1715.8125      3.00
13728    1715.9375      3.10
13729    1716.0625      3.10
13730    1716.1875      3.00
13731    1716.3125      3.00
13732    1716.4375      3.00
13733    1716.5625      3.10
13734    1716.6875      3.10
13735    1716.8125      3.00
13736    1716.9375      3.10
13737    1717.0625      3.10
13738    1717.1875      3.00
13739    1717.3125      3.00
13740    1717.4375      3.00
13741    1717.5625      3.10
13742    1717.6875      3.10
13743    1717.8125      3.10
13744    1717.9375      3.10
13745    1718.0625      3.10
13746    1718.1875      3.00
13747    1718.3125      3.00
13748    1718.4375      3.00
13749    1718.5625      3.10
13750    1718.6875      3.10
13751    1718.8125      3.00
13752    1718.9375      3.10
13753    1719.0625      3.10
13754    1719.1875      3.00
13755    1719.3125      3.00
13756    1719.4375      3.00
13757    1719.5625      3.10
13758    1719.6875      3.10
13759    1719.8125      3.00
13760    1719.9375      3.10
13761    1720.0625      3.10
13762    1720.1875      3.00
13763    1720.3125      3.00
13764    1720.4375      3.00
13765    1720.5625      3.10
13766    1720.6875      3.10
13767    1720.8125      3.00
13768    1720.9375      3.10
13769    1721.0625      3.20
13770    1721.1875      3.10
13771    1721.3125      3.10
13772    1721.4375      3.00
13773    1721.5625      3.10
13774    1721.6875      3.10
13775    1721.8125      3.00
13776    1721.9375      3.00
13777    1722.0625      3.00
13778    1722.1875      3.10
13779    1722.3125      3.10
13780    1722.4375      3.10
13781    1722.5625      3.10
13782    1722.6875      3.10
13783    1722.8125      3.10
13784    1722.9375      3.10
13785    1723.0625      3.10
13786    1723.1875      3.00
13787    1723.3125      3.00
13788    1723.4375      3.00
13789    1723.5625      3.00
13790    1723.6875      3.00
13791    1723.8125      3.00
13792    1723.9375      3.00
13793    1724.0625      3.00
13794    1724.1875      3.00
13795    1724.3125      3.00
13796    1724.4375      3.00
13797    1724.5625      3.00
13798    1724.6875      3.00
13799    1724.8125      3.00
13800    1724.9375      3.00
13801    1725.0625      3.00
13802    1725.1875      3.00
13803    1725.3125      3.00
13804    1725.4375      3.00
13805    1725.5625      3.00
13806    1725.6875      3.00
13807    1725.8125      3.00
13808    1725.9375      3.10
13809    1726.0625      3.10
13810    1726.1875      3.10
13811    1726.3125      3.10
13812    1726.4375      3.10
13813    1726.5625      3.10
13814    1726.6875      3.10
13815    1726.8125      3.10
13816    1726.9375      3.10
13817    1727.0625      3.10
13818    1727.1875      3.10
13819    1727.3125      3.00
13820    1727.4375      3.10
13821    1727.5625      3.10
13822    1727.6875      3.10
13823    1727.8125      3.10
13824    1727.9375      3.10
13825    1728.0625      3.10
13826    1728.1875      3.10
13827    1728.3125      3.10
13828    1728.4375      3.10
13829    1728.5625      3.10
13830    1728.6875      3.10
13831    1728.8125      3.10
13832    1728.9375      3.10
13833    1729.0625      3.10
13834    1729.1875      3.00
13835    1729.3125      3.10
13836    1729.4375      3.10
13837    1729.5625      3.10
13838    1729.6875      3.10
13839    1729.8125      3.10
13840    1729.9375      3.10
13841    1730.0625      3.10
13842    1730.1875      3.10
13843    1730.3125      3.10
13844    1730.4375      3.10
13845    1730.5625      3.10
13846    1730.6875      3.10
13847    1730.8125      3.10
13848    1730.9375      3.10
13849    1731.0625      3.10
13850    1731.1875      3.10
13851    1731.3125      3.10
13852    1731.4375      3.10
13853    1731.5625      3.10
13854    1731.6875      3.10
13855    1731.8125      3.10
13856    1731.9375      3.10
13857    1732.0625      3.10
13858    1732.1875      3.10
13859    1732.3125      3.10
13860    1732.4375      3.10
13861    1732.5625      3.10
13862    1732.6875      3.10
13863    1732.8125      3.10
13864    1732.9375      3.10
13865    1733.0625      3.20
13866    1733.1875      3.10
13867    1733.3125      3.10
13868    1733.4375      3.20
13869    1733.5625      3.20
13870    1733.6875      3.20
13871    1733.8125      3.20
13872    1733.9375      3.20
13873    1734.0625      3.10
13874    1734.1875      3.10
13875    1734.3125      3.10
13876    1734.4375      3.10
13877    1734.5625      3.10
13878    1734.6875      3.10
13879    1734.8125      3.10
13880    1734.9375      3.10
13881    1735.0625      3.10
13882    1735.1875      3.10
13883    1735.3125      3.10
13884    1735.4375      3.10
13885    1735.5625      3.10
13886    1735.6875      3.10
13887    1735.8125      3.10
13888    1735.9375      3.10
13889    1736.0625      3.10
13890    1736.1875      3.10
13891    1736.3125      3.10
13892    1736.4375      3.10
13893    1736.5625      3.10
13894    1736.6875      3.10
13895    1736.8125      3.10
13896    1736.9375      3.10
13897    1737.0625      3.10
13898    1737.1875      3.10
13899    1737.3125      3.10
13900    1737.4375      3.10
13901    1737.5625      3.10
13902    1737.6875       NaN
13903    1737.8125       NaN
13904    1737.9375       NaN
13905    1738.0625       NaN
13906    1738.1875       NaN
13907    1738.3125       NaN
13908    1738.4375      3.10
13909    1738.5625      3.10
13910    1738.6875      3.10
13911    1738.8125      3.10
13912    1738.9375      3.10
13913    1739.0625      3.10
13914    1739.1875      3.10
13915    1739.3125      3.10
13916    1739.4375      3.10
13917    1739.5625      3.10
13918    1739.6875      3.10
13919    1739.8125      3.10
13920    1739.9375      3.10
13921    1740.0625      3.10
13922    1740.1875      3.10
13923    1740.3125      3.10
13924    1740.4375      3.20
13925    1740.5625      3.20
13926    1740.6875      3.20
13927    1740.8125      3.20
13928    1740.9375      3.20
13929    1741.0625      3.20
13930    1741.1875      3.20
13931    1741.3125      3.20
13932    1741.4375      3.20
13933    1741.5625      3.20
13934    1741.6875      3.20
13935    1741.8125      3.20
13936    1741.9375      3.20
13937    1742.0625      3.20
13938    1742.1875      3.10
13939    1742.3125      3.10
13940    1742.4375      3.10
13941    1742.5625      3.10
13942    1742.6875      3.10
13943    1742.8125      3.10
13944    1742.9375      3.20
13945    1743.0625      3.20
13946    1743.1875      3.20
13947    1743.3125      3.20
13948    1743.4375      3.20
13949    1743.5625      3.20
13950    1743.6875      3.20
13951    1743.8125      3.20
13952    1743.9375      3.20
13953    1744.0625      3.20
13954    1744.1875      3.10
13955    1744.3125      3.10
13956    1744.4375      3.10
13957    1744.5625      3.10
13958    1744.6875      3.10
13959    1744.8125      3.10
13960    1744.9375      3.10
13961    1745.0625      3.10
13962    1745.1875      3.10
13963    1745.3125      3.10
13964    1745.4375      3.10
13965    1745.5625      3.10
13966    1745.6875      3.10
13967    1745.8125      3.10
13968    1745.9375      3.10
13969    1746.0625      3.10
13970    1746.1875      3.10
13971    1746.3125      3.10
13972    1746.4375      3.10
13973    1746.5625      3.10
13974    1746.6875      3.10
13975    1746.8125      3.10
13976    1746.9375      3.20
13977    1747.0625      3.20
13978    1747.1875      3.20
13979    1747.3125      3.10
13980    1747.4375      3.20
13981    1747.5625      3.20
13982    1747.6875      3.20
13983    1747.8125      3.20
13984    1747.9375      3.20
13985    1748.0625      3.20
13986    1748.1875      3.10
13987    1748.3125      3.10
13988    1748.4375      3.10
13989    1748.5625      3.20
13990    1748.6875      3.20
13991    1748.8125      3.10
13992    1748.9375       NaN
13993    1749.0625      3.10
13994    1749.1875      3.10
13995    1749.3125       NaN
13996    1749.4375       NaN
13997    1749.5625       NaN
13998    1749.6875       NaN
13999    1749.8125       NaN
14000    1749.9375       NaN
14001    1750.0625      3.10
14002    1750.1875      3.10
14003    1750.3125      3.10
14004    1750.4375      3.10
14005    1750.5625      3.10
14006    1750.6875      3.10
14007    1750.8125      3.10
14008    1750.9375      3.10
14009    1751.0625      3.20
14010    1751.1875      3.20
14011    1751.3125      3.10
14012    1751.4375      3.20
14013    1751.5625      3.20
14014    1751.6875      3.20
14015    1751.8125      3.10
14016    1751.9375      3.20
14017    1752.0625      3.20
14018    1752.1875      3.10
14019    1752.3125      3.10
14020    1752.4375      3.10
14021    1752.5625      3.20
14022    1752.6875      3.20
14023    1752.8125      3.20
14024    1752.9375      3.30
14025    1753.0625      3.60
14026    1753.1875      3.30
14027    1753.3125      3.20
14028    1753.4375      3.30
14029    1753.5625      3.50
14030    1753.6875      3.40
14031    1753.8125      3.30
14032    1753.9375      3.30
14033    1754.0625      3.30
14034    1754.1875      3.30
14035    1754.3125      3.30
14036    1754.4375      3.30
14037    1754.5625      3.30
14038    1754.6875      3.30
14039    1754.8125      3.30
14040    1754.9375      3.50
14041    1755.0625      3.50
14042    1755.1875      3.40
14043    1755.3125      3.30
14044    1755.4375      3.40
14045    1755.5625      3.40
14046    1755.6875      3.40
14047    1755.8125      3.30
14048    1755.9375      3.30
14049    1756.0625      3.30
14050    1756.1875      3.30
14051    1756.3125      3.20
14052    1756.4375      3.20
14053    1756.5625      3.30
14054    1756.6875      3.30
14055    1756.8125      3.20
14056    1756.9375      3.20
14057    1757.0625      3.20
14058    1757.1875      3.20
14059    1757.3125      3.20
14060    1757.4375      3.30
14061    1757.5625      3.30
14062    1757.6875      3.40
14063    1757.8125      3.20
14064    1757.9375       NaN
14065    1758.0625      3.30
14066    1758.1875      3.20
14067    1758.3125      3.20
14068    1758.4375      3.20
14069    1758.5625      3.30
14070    1758.6875      3.30
14071    1758.8125      3.20
14072    1758.9375      3.50
14073    1759.0625      3.50
14074    1759.1875      3.50
14075    1759.3125      3.40
14076    1759.4375      3.50
14077    1759.5625      3.50
14078    1759.6875      3.50
14079    1759.8125      3.50
14080    1759.9375      3.50
14081    1760.0625      3.50
14082    1760.1875      3.50
14083    1760.3125      3.50
14084    1760.4375      3.60
14085    1760.5625      3.60
14086    1760.6875      3.60
14087    1760.8125      3.60
14088    1760.9375       NaN
14089    1761.0625      3.70
14090    1761.1875      3.50
14091    1761.3125      3.50
14092    1761.4375      3.40
14093    1761.5625      3.50
14094    1761.6875      3.40
14095    1761.8125      3.30
14096    1761.9375       NaN
14097    1762.0625      3.40
14098    1762.1875      3.30
14099    1762.3125      3.30
14100    1762.4375      3.30
14101    1762.5625      3.50
14102    1762.6875      3.50
14103    1762.8125      3.40
14104    1762.9375      3.50
14105    1763.0625      3.50
14106    1763.1875      3.60
14107    1763.3125      3.60
14108    1763.4375      3.60
14109    1763.5625      3.60
14110    1763.6875      3.60
14111    1763.8125      3.60
14112    1763.9375      3.50
14113    1764.0625      3.50
14114    1764.1875      3.50
14115    1764.3125      3.40
14116    1764.4375      3.50
14117    1764.5625      3.50
14118    1764.6875      3.50
14119    1764.8125      3.50
14120    1764.9375      3.60
14121    1765.0625      3.60
14122    1765.1875      3.60
14123    1765.3125      3.60
14124    1765.4375      3.60
14125    1765.5625      3.60
14126    1765.6875      3.60
14127    1765.8125      3.60
14128    1765.9375      3.60
14129    1766.0625      3.60
14130    1766.1875      3.40
14131    1766.3125      3.40
14132    1766.4375      3.60
14133    1766.5625      3.60
14134    1766.6875      3.60
14135    1766.8125      3.60
14136    1766.9375      3.60
14137    1767.0625      3.60
14138    1767.1875      3.60
14139    1767.3125      3.60
14140    1767.4375      3.60
14141    1767.5625      3.60
14142    1767.6875      3.60
14143    1767.8125      3.60
14144    1767.9375      3.60
14145    1768.0625      3.70
14146    1768.1875      3.60
14147    1768.3125      3.60
14148    1768.4375      3.70
14149    1768.5625      3.70
14150    1768.6875      3.60
14151    1768.8125      3.60
14152    1768.9375      3.60
14153    1769.0625      3.50
14154    1769.1875      3.40
14155    1769.3125      3.40
14156    1769.4375      3.50
14157    1769.5625      3.50
14158    1769.6875      3.50
14159    1769.8125      3.50
14160    1769.9375       NaN
14161    1770.0625      3.50
14162    1770.1875      3.40
14163    1770.3125      3.40
14164    1770.4375      3.40
14165    1770.5625      3.50
14166    1770.6875      3.50
14167    1770.8125      3.50
14168    1770.9375       NaN
14169    1771.0625      3.50
14170    1771.1875      3.50
14171    1771.3125      3.40
14172    1771.4375      3.40
14173    1771.5625      3.40
14174    1771.6875      3.50
14175    1771.8125      3.60
14176    1771.9375       NaN
14177    1772.0625      3.60
14178    1772.1875      3.50
14179    1772.3125      3.50
14180    1772.4375      3.60
14181    1772.5625      3.60
14182    1772.6875      3.60
14183    1772.8125       NaN
14184    1772.9375       NaN
14185    1773.0625      3.60
14186    1773.1875      3.60
14187    1773.3125      3.60
14188    1773.4375      3.60
14189    1773.5625      3.60
14190    1773.6875      3.60
14191    1773.8125      3.60
14192    1773.9375       NaN
14193    1774.0625      3.70
14194    1774.1875      3.60
14195    1774.3125      3.60
14196    1774.4375      3.60
14197    1774.5625      3.70
14198    1774.6875      3.70
14199    1774.8125      3.60
14200    1774.9375      3.70
14201    1775.0625      3.70
14202    1775.1875      3.60
14203    1775.3125      3.60
14204    1775.4375      3.60
14205    1775.5625      3.60
14206    1775.6875      3.60
14207    1775.8125      3.60
14208    1775.9375       NaN
14209    1776.0625      3.60
14210    1776.1875      3.60
14211    1776.3125      3.60
14212    1776.4375       NaN
14213    1776.5625       NaN
14214    1776.6875       NaN
14215    1776.8125       NaN
14216    1776.9375       NaN
14217    1777.0625       NaN
14218    1777.1875       NaN
14219    1777.3125       NaN
14220    1777.4375       NaN
14221    1777.5625       NaN
14222    1777.6875       NaN
14223    1777.8125       NaN
14224    1777.9375       NaN
14225    1778.0625       NaN
14226    1778.1875       NaN
14227    1778.3125       NaN
14228    1778.4375       NaN
14229    1778.5625       NaN
14230    1778.6875       NaN
14231    1778.8125       NaN
14232    1778.9375       NaN
14233    1779.0625       NaN
14234    1779.1875      3.70
14235    1779.3125       NaN
14236    1779.4375       NaN
14237    1779.5625       NaN
14238    1779.6875       NaN
14239    1779.8125       NaN
14240    1779.9375       NaN
14241    1780.0625       NaN
14242    1780.1875      3.70
14243    1780.3125       NaN
14244    1780.4375       NaN
14245    1780.5625       NaN
14246    1780.6875       NaN
14247    1780.8125       NaN
14248    1780.9375       NaN
14249    1781.0625       NaN
14250    1781.1875      3.70
14251    1781.3125       NaN
14252    1781.4375       NaN
14253    1781.5625       NaN
14254    1781.6875       NaN
14255    1781.8125       NaN
14256    1781.9375       NaN
14257    1782.0625       NaN
14258    1782.1875      3.70
14259    1782.3125       NaN
14260    1782.4375       NaN
14261    1782.5625       NaN
14262    1782.6875       NaN
14263    1782.8125       NaN
14264    1782.9375       NaN
14265    1783.0625       NaN
14266    1783.1875      3.70
14267    1783.3125       NaN
14268    1783.4375       NaN
14269    1783.5625       NaN
14270    1783.6875       NaN
14271    1783.8125       NaN
14272    1783.9375       NaN
14273    1784.0625       NaN
14274    1784.1875       NaN
14275    1784.3125       NaN
14276    1784.4375       NaN
14277    1784.5625       NaN
14278    1784.6875       NaN
14279    1784.8125       NaN
14280    1784.9375       NaN
14281    1785.0625       NaN
14282    1785.1875       NaN
14283    1785.3125       NaN
14284    1785.4375       NaN
14285    1785.5625       NaN
14286    1785.6875       NaN
14287    1785.8125       NaN
14288    1785.9375       NaN
14289    1786.0625       NaN
14290    1786.1875       NaN
14291    1786.3125       NaN
14292    1786.4375       NaN
14293    1786.5625       NaN
14294    1786.6875       NaN
14295    1786.8125       NaN
14296    1786.9375       NaN
14297    1787.0625       NaN
14298    1787.1875       NaN
14299    1787.3125       NaN
14300    1787.4375       NaN
14301    1787.5625       NaN
14302    1787.6875       NaN
14303    1787.8125       NaN
14304    1787.9375       NaN
14305    1788.0625       NaN
14306    1788.1875       NaN
14307    1788.3125       NaN
14308    1788.4375       NaN
14309    1788.5625       NaN
14310    1788.6875       NaN
14311    1788.8125       NaN
14312    1788.9375       NaN
14313    1789.0625       NaN
14314    1789.1875       NaN
14315    1789.3125       NaN
14316    1789.4375       NaN
14317    1789.5625       NaN
14318    1789.6875       NaN
14319    1789.8125       NaN
14320    1789.9375       NaN
14321    1790.0625       NaN
14322    1790.1875       NaN
14323    1790.3125       NaN
14324    1790.4375       NaN
14325    1790.5625       NaN
14326    1790.6875       NaN
14327    1790.8125       NaN
14328    1790.9375       NaN
14329    1791.0625       NaN
14330    1791.1875       NaN
14331    1791.3125       NaN
14332    1791.4375       NaN
14333    1791.5625       NaN
14334    1791.6875       NaN
14335    1791.8125       NaN
14336    1791.9375       NaN
14337    1792.0625       NaN
14338    1792.1875       NaN
14339    1792.3125       NaN
14340    1792.4375       NaN
14341    1792.5625       NaN
14342    1792.6875       NaN
14343    1792.8125       NaN
14344    1792.9375       NaN
14345    1793.0625       NaN
14346    1793.1875      4.40
14347    1793.3125       NaN
14348    1793.4375       NaN
14349    1793.5625       NaN
14350    1793.6875       NaN
14351    1793.8125       NaN
14352    1793.9375       NaN
14353    1794.0625       NaN
14354    1794.1875      4.40
14355    1794.3125      4.30
14356    1794.4375       NaN
14357    1794.5625       NaN
14358    1794.6875       NaN
14359    1794.8125       NaN
14360    1794.9375       NaN
14361    1795.0625       NaN
14362    1795.1875       NaN
14363    1795.3125       NaN
14364    1795.4375       NaN
14365    1795.5625       NaN
14366    1795.6875       NaN
14367    1795.8125       NaN
14368    1795.9375       NaN
14369    1796.0625       NaN
14370    1796.1875       NaN
14371    1796.3125       NaN
14372    1796.4375       NaN
14373    1796.5625       NaN
14374    1796.6875       NaN
14375    1796.8125       NaN
14376    1796.9375       NaN
14377    1797.0625       NaN
14378    1797.1875       NaN
14379    1797.3125       NaN
14380    1797.4375       NaN
14381    1797.5625       NaN
14382    1797.6875       NaN
14383    1797.8125       NaN
14384    1797.9375       NaN
14385    1798.0625       NaN
14386    1798.1875      4.40
14387    1798.3125       NaN
14388    1798.4375       NaN
14389    1798.5625       NaN
14390    1798.6875       NaN
14391    1798.8125       NaN
14392    1798.9375       NaN
14393    1799.0625       NaN
14394    1799.1875       NaN
14395    1799.3125       NaN
14396    1799.4375       NaN
14397    1799.5625       NaN
14398    1799.6875       NaN
14399    1799.8125       NaN
14400    1799.9375       NaN
14401    1800.0625       NaN
14402    1800.1875      4.40
14403    1800.3125       NaN
14404    1800.4375       NaN
14405    1800.5625       NaN
14406    1800.6875       NaN
14407    1800.8125       NaN
14408    1800.9375       NaN
14409    1801.0625       NaN
14410    1801.1875       NaN
14411    1801.3125       NaN
14412    1801.4375       NaN
14413    1801.5625       NaN
14414    1801.6875       NaN
14415    1801.8125       NaN
14416    1801.9375       NaN
14417    1802.0625       NaN
14418    1802.1875      4.30
14419    1802.3125       NaN
14420    1802.4375       NaN
14421    1802.5625       NaN
14422    1802.6875       NaN
14423    1802.8125       NaN
14424    1802.9375       NaN
14425    1803.0625       NaN
14426    1803.1875      4.30
14427    1803.3125       NaN
14428    1803.4375       NaN
14429    1803.5625       NaN
14430    1803.6875       NaN
14431    1803.8125       NaN
14432    1803.9375       NaN
14433    1804.0625       NaN
14434    1804.1875      4.20
14435    1804.3125       NaN
14436    1804.4375       NaN
14437    1804.5625       NaN
14438    1804.6875       NaN
14439    1804.8125       NaN
14440    1804.9375       NaN
14441    1805.0625       NaN
14442    1805.1875      4.20
14443    1805.3125       NaN
14444    1805.4375       NaN
14445    1805.5625       NaN
14446    1805.6875       NaN
14447    1805.8125       NaN
14448    1805.9375       NaN
14449    1806.0625       NaN
14450    1806.1875      4.20
14451    1806.3125       NaN
14452    1806.4375       NaN
14453    1806.5625       NaN
14454    1806.6875       NaN
14455    1806.8125       NaN
14456    1806.9375       NaN
14457    1807.0625       NaN
14458    1807.1875      4.20
14459    1807.3125       NaN
14460    1807.4375       NaN
14461    1807.5625       NaN
14462    1807.6875       NaN
14463    1807.8125       NaN
14464    1807.9375       NaN
14465    1808.0625       NaN
14466    1808.1875      4.20
14467    1808.3125       NaN
14468    1808.4375       NaN
14469    1808.5625       NaN
14470    1808.6875       NaN
14471    1808.8125       NaN
14472    1808.9375       NaN
14473    1809.0625       NaN
14474    1809.1875       NaN
14475    1809.3125       NaN
14476    1809.4375       NaN
14477    1809.5625       NaN
14478    1809.6875       NaN
14479    1809.8125       NaN
14480    1809.9375       NaN
14481    1810.0625       NaN
14482    1810.1875      4.10
14483    1810.3125       NaN
14484    1810.4375       NaN
14485    1810.5625       NaN
14486    1810.6875       NaN
14487    1810.8125       NaN
14488    1810.9375       NaN
14489    1811.0625       NaN
14490    1811.1875      4.20
14491    1811.3125       NaN
14492    1811.4375       NaN
14493    1811.5625       NaN
14494    1811.6875       NaN
14495    1811.8125       NaN
14496    1811.9375       NaN
14497    1812.0625       NaN
14498    1812.1875       NaN
14499    1812.3125       NaN
14500    1812.4375       NaN
14501    1812.5625       NaN
14502    1812.6875       NaN
14503    1812.8125       NaN
14504    1812.9375       NaN
14505    1813.0625       NaN
14506    1813.1875       NaN
14507    1813.3125       NaN
14508    1813.4375       NaN
14509    1813.5625       NaN
14510    1813.6875       NaN
14511    1813.8125       NaN
14512    1813.9375       NaN
14513    1814.0625       NaN
14514    1814.1875       NaN
14515    1814.3125       NaN
14516    1814.4375       NaN
14517    1814.5625       NaN
14518    1814.6875       NaN
14519    1814.8125       NaN
14520    1814.9375       NaN
14521    1815.0625       NaN
14522    1815.1875       NaN
14523    1815.3125       NaN
14524    1815.4375       NaN
14525    1815.5625       NaN
14526    1815.6875       NaN
14527    1815.8125       NaN
14528    1815.9375       NaN
14529    1816.0625       NaN
14530    1816.1875       NaN
14531    1816.3125       NaN
14532    1816.4375       NaN
14533    1816.5625       NaN
14534    1816.6875       NaN
14535    1816.8125       NaN
14536    1816.9375       NaN
14537    1817.0625       NaN
14538    1817.1875       NaN
14539    1817.3125       NaN
14540    1817.4375       NaN
14541    1817.5625       NaN
14542    1817.6875       NaN
14543    1817.8125       NaN
14544    1817.9375       NaN
14545    1818.0625       NaN
14546    1818.1875       NaN
14547    1818.3125       NaN
14548    1818.4375       NaN
14549    1818.5625       NaN
14550    1818.6875       NaN
14551    1818.8125       NaN
14552    1818.9375       NaN
14553    1819.0625       NaN
14554    1819.1875       NaN
14555    1819.3125       NaN
14556    1819.4375       NaN
14557    1819.5625       NaN
14558    1819.6875       NaN
14559    1819.8125       NaN
14560    1819.9375       NaN
14561    1820.0625       NaN
14562    1820.1875       NaN
14563    1820.3125       NaN
14564    1820.4375       NaN
14565    1820.5625       NaN
14566    1820.6875       NaN
14567    1820.8125       NaN
14568    1820.9375       NaN
14569    1821.0625       NaN
14570    1821.1875       NaN
14571    1821.3125       NaN
14572    1821.4375       NaN
14573    1821.5625       NaN
14574    1821.6875       NaN
14575    1821.8125       NaN
14576    1821.9375       NaN
14577    1822.0625       NaN
14578    1822.1875       NaN
14579    1822.3125       NaN
14580    1822.4375       NaN
14581    1822.5625       NaN
14582    1822.6875       NaN
14583    1822.8125       NaN
14584    1822.9375       NaN
14585    1823.0625       NaN
14586    1823.1875       NaN
14587    1823.3125       NaN
14588    1823.4375       NaN
14589    1823.5625       NaN
14590    1823.6875       NaN
14591    1823.8125       NaN
14592    1823.9375       NaN
14593    1824.0625       NaN
14594    1824.1875      4.00
14595    1824.3125       NaN
14596    1824.4375       NaN
14597    1824.5625       NaN
14598    1824.6875       NaN
14599    1824.8125      4.00
14600    1824.9375       NaN
14601    1825.0625      4.00
14602    1825.1875      4.00
14603    1825.3125      4.00
14604    1825.4375      4.00
14605    1825.5625      4.00
14606    1825.6875      4.00
14607    1825.8125      4.00
14608    1825.9375      4.00
14609    1826.0625      4.00
14610    1826.1875      4.00
14611    1826.3125      3.90
14612    1826.4375      3.90
14613    1826.5625      3.90
14614    1826.6875      3.90
14615    1826.8125      3.90
14616    1826.9375      3.90
14617    1827.0625      4.00
14618    1827.1875      4.00
14619    1827.3125      3.90
14620    1827.4375      3.90
14621    1827.5625      3.90
14622    1827.6875      3.90
14623    1827.8125      3.90
14624    1827.9375      4.00
14625    1828.0625      3.90
14626    1828.1875      3.90
14627    1828.3125      3.90
14628    1828.4375      3.90
14629    1828.5625      3.90
14630    1828.6875      3.90
14631    1828.8125      3.90
14632    1828.9375      4.00
14633    1829.0625      4.00
14634    1829.1875      3.90
14635    1829.3125      3.90
14636    1829.4375      3.90
14637    1829.5625      3.90
14638    1829.6875      3.90
14639    1829.8125      3.90
14640    1829.9375       NaN
14641    1830.0625      3.90
14642    1830.1875      3.80
14643    1830.3125      3.80
14644    1830.4375      3.80
14645    1830.5625      3.80
14646    1830.6875      3.80
14647    1830.8125      3.90
14648    1830.9375      3.90
14649    1831.0625      3.90
14650    1831.1875      3.80
14651    1831.3125      3.80
14652    1831.4375      3.90
14653    1831.5625      3.90
14654    1831.6875      3.90
14655    1831.8125      3.90
14656    1831.9375      3.90
14657    1832.0625      3.80
14658    1832.1875      3.80
14659    1832.3125      3.80
14660    1832.4375      3.80
14661    1832.5625      3.90
14662    1832.6875      3.90
14663    1832.8125      3.90
14664    1832.9375      3.90
14665    1833.0625      3.80
14666    1833.1875      3.80
14667    1833.3125      3.80
14668    1833.4375      3.80
14669    1833.5625      3.80
14670    1833.6875      3.80
14671    1833.8125      3.80
14672    1833.9375       NaN
14673    1834.0625       NaN
14674    1834.1875      3.80
14675    1834.3125      3.80
14676    1834.4375       NaN
14677    1834.5625       NaN
14678    1834.6875      3.80
14679    1834.8125      3.80
14680    1834.9375       NaN
14681    1835.0625      3.70
14682    1835.1875      3.70
14683    1835.3125      3.70
14684    1835.4375      3.70
14685    1835.5625      3.70
14686    1835.6875      3.70
14687    1835.8125      3.70
14688    1835.9375      3.70
14689    1836.0625      3.80
14690    1836.1875      3.80
14691    1836.3125      3.80
14692    1836.4375      3.80
14693    1836.5625      3.80
14694    1836.6875      3.80
14695    1836.8125      3.80
14696    1836.9375       NaN
14697    1837.0625      3.80
14698    1837.1875      3.80
14699    1837.3125      3.80
14700    1837.4375      3.80
14701    1837.5625      3.80
14702    1837.6875      3.80
14703    1837.8125      3.80
14704    1837.9375      3.80
14705    1838.0625      3.80
14706    1838.1875      3.80
14707    1838.3125      3.80
14708    1838.4375      3.80
14709    1838.5625      3.80
14710    1838.6875      3.80
14711    1838.8125      3.80
14712    1838.9375      3.80
14713    1839.0625      3.80
14714    1839.1875      3.80
14715    1839.3125      3.80
14716    1839.4375      3.80
14717    1839.5625      3.80
14718    1839.6875      3.80
14719    1839.8125      3.80
14720    1839.9375       NaN
14721    1840.0625      3.80
14722    1840.1875      3.80
14723    1840.3125      3.70
14724    1840.4375      3.70
14725    1840.5625      3.80
14726    1840.6875      3.70
14727    1840.8125      3.70
14728    1840.9375      3.70
14729    1841.0625      3.70
14730    1841.1875      3.70
14731    1841.3125      3.70
14732    1841.4375      3.70
14733    1841.5625      3.70
14734    1841.6875      3.70
14735    1841.8125      3.70
14736    1841.9375       NaN
14737    1842.0625      3.70
14738    1842.1875      3.70
14739    1842.3125      3.60
14740    1842.4375      3.60
14741    1842.5625      3.70
14742    1842.6875      3.70
14743    1842.8125      3.70
14744    1842.9375       NaN
14745    1843.0625      3.70
14746    1843.1875      3.60
14747    1843.3125      3.60
14748    1843.4375      3.60
14749    1843.5625      3.60
14750    1843.6875      3.60
14751    1843.8125      3.60
14752    1843.9375       NaN
14753    1844.0625      3.70
14754    1844.1875      3.60
14755    1844.3125       NaN
14756    1844.4375       NaN
14757    1844.5625       NaN
14758    1844.6875       NaN
14759    1844.8125       NaN
14760    1844.9375       NaN
14761    1845.0625       NaN
14762    1845.1875       NaN
14763    1845.3125       NaN
14764    1845.4375       NaN
14765    1845.5625       NaN
14766    1845.6875       NaN
14767    1845.8125       NaN
14768    1845.9375       NaN
14769    1846.0625       NaN
14770    1846.1875       NaN
14771    1846.3125       NaN
14772    1846.4375       NaN
